Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
12/02/2021,162.815063,150.679993,171.867996,43.868561,54.012856,60.744904,54.009636,19.242643,143.776505,36.646709,36.233421,111.376335,47.037189,155.1315,94.735367,326.431305,320.95993,120.160004,15.971373,47.35273
12/03/2021,160.906128,144.009995,169.489502,42.871765,52.791195,59.745335,54.086582,18.535688,142.520493,35.79377,36.146782,113.224655,46.799629,152.321609,94.11248,320.011444,306.64328,120.019997,16.255459,47.996796
12/06/2021,164.366058,139.059998,171.3685,43.145397,53.320259,59.516869,54.788757,18.613163,143.796494,36.940823,35.54995,114.24411,48.45306,154.121109,95.12825,323.161926,300.089386,121,16.130737,47.670097
12/07/2021,170.19223,144.850006,176.164505,43.69265,53.993622,59.878616,55.866066,19.329802,148.036499,37.738106,36.141159,115.835205,49.954445,156.440231,98.223488,331.810883,323.967041,124.760002,15.992158,47.408741
12/08/2021,174.069733,145.240005,176.158005,43.155167,54.176384,59.459747,54.846474,19.184536,148.720505,37.324696,35.579025,117.207153,49.175243,154.650375,97.02565,331.860413,317.962677,125.940002,16.05452,47.128712
12/09/2021,173.552734,138.100006,174.171005,43.477661,54.907455,59.155121,55.356266,18.952114,148.106003,36.438828,35.036285,117.731155,47.96843,154.40979,96.383606,330.007751,304.615173,122.849998,15.895151,46.820679
12/10/2021,178.41452,138.550003,172.212006,43.506977,54.570782,57.793816,56.991463,20.772758,148.675003,36.232124,35.307652,118.226585,48.072956,153.793915,94.323296,339.360168,301.697876,123.260002,15.825862,46.848679
12/13/2021,174.725952,133.800003,169.567505,42.588367,53.993622,57.289268,56.375858,19.784964,146.704498,37.934963,34.193081,116.787941,47.51231,151.965546,93.115868,336.249268,281.346893,120.589996,15.548703,46.93269
12/14/2021,173.324066,135.600006,169.091507,43.125851,54.618877,57.727173,55.567879,19.41696,144.970505,37.226269,34.503223,117.912193,47.227238,153.129929,94.697029,325.291962,283.105255,120.610001,15.444766,47.278057
12/15/2021,178.265396,146.5,173.315002,42.940174,54.73431,57.346386,57.645546,19.552538,147.3685,37.334541,35.142887,117.2929,48.148975,151.984802,95.281578,331.543365,304.30545,123.849998,15.361618,47.184715
12/16/2021,171.265991,138.639999,168.871002,43.976055,56.196453,58.136517,58.011055,19.707491,144.838501,36.428982,35.569336,119.979652,48.301014,154.361679,96.11528,321.883881,283.604767,122.209999,16.428686,49.238255
12/17/2021,170.152466,137.75,170.017502,42.881542,55.31147,56.680012,58.155338,19.1458,142.802994,35.838406,35.44334,121.380196,48.101463,150.849274,93.077538,320.794098,277.750275,121.129997,16.47719,49.630295
12/20/2021,168.770493,135.800003,167.078995,42.177921,54.330292,55.48053,58.059155,18.806854,142.401505,34.529285,35.016895,121.056259,47.132214,148.135635,91.390984,316.940216,276.93103,118.949997,16.761282,49.555622
12/21/2021,171.991791,144.25,170.417007,43.184486,55.686626,56.527699,58.703609,18.990852,144.220505,34.696617,35.879475,122.876007,48.244003,150.204559,93.690834,324.251709,290.478394,120.550003,16.95529,49.266258
12/22/2021,174.626495,143.880005,171.037003,43.272438,55.705868,56.737125,59.184547,19.504118,146.949005,34.854103,36.131462,123.619141,48.434055,150.791565,94.19873,330.106873,293.725342,123.099998,17.17009,49.25692
12/23/2021,175.262817,146.139999,171.068497,43.409248,55.898254,57.317825,59.905964,19.610645,147.142502,35.671074,36.490067,124.457581,48.757137,151.330444,95.195335,331.583008,296.123108,123.860001,17.232454,49.172916
12/27/2021,179.289459,154.360001,169.669495,43.624249,56.292652,57.736694,61.002506,20.14328,148.063995,35.828564,36.926201,125.400787,49.355789,152.196503,96.211105,339.270996,309.160919,127.209999,17.17009,49.172916
12/28/2021,178.255447,153.149994,170.660995,43.68288,56.234932,57.708134,61.108318,20.104544,146.447998,36.655373,36.780827,126.363068,49.184746,152.658417,95.799049,338.082123,302.936737,127.480003,17.197805,49.210251
12/29/2021,178.344925,148.259995,169.201004,43.614471,56.148361,57.631981,61.521923,19.910858,146.504501,36.793175,36.809902,127.049049,49.251259,152.581436,94.610786,338.775665,299.729736,126.690002,17.073084,48.874218
12/30/2021,177.171722,145.149994,168.644501,43.51675,55.763584,57.52726,61.194885,19.8237,146.002502,37.058937,36.586987,127.582588,49.165741,152.504425,94.677872,336.170044,295.583557,125.919998,17.17009,48.771542
12/31/2021,176.54538,143.899994,166.716995,43.477661,55.869396,57.489182,60.954414,20.114229,144.679504,37.098309,36.509449,127.344398,48.937679,152.379349,94.064575,333.197906,293.835236,126.400002,17.045366,48.500847
01/03/2022,180.959732,150.240005,170.404495,45.129204,56.283028,60.069008,60.752419,21.082655,145.074493,37.108154,36.848671,129.611923,50.562599,155.603027,96.00988,331.642456,300.928589,126.269997,17.620476,48.948891
01/04/2022,178.663071,144.419998,167.522003,46.898022,58.293476,60.535473,59.262394,23.542458,144.416504,38.417267,37.992317,131.498383,50.496078,161.501907,99.910072,325.95575,292.626373,128.559998,17.765984,49.910324
01/05/2022,173.91066,136.149994,164.356995,46.106449,57.889473,59.831017,58.323872,22.912981,137.653503,37.836533,37.672482,131.68895,51.189766,158.549301,97.437706,313.443024,275.782166,128.589996,18.16094,50.42371
01/06/2022,171.007507,136.229996,163.253998,47.034832,58.966835,61.792065,58.9431,23.687721,137.550995,38.249939,37.488335,128.945023,51.322796,160.233749,99.10511,310.966217,281.516754,123.110001,18.09165,50.181011
01/07/2022,171.176544,132,162.554001,48.060944,59.957642,62.620274,59.14629,23.668354,137.004501,39.086597,37.459259,128.459122,50.781155,161.821365,99.708817,311.124725,272.215424,124.309998,18.709717,51.239048
01/10/2022,171.196411,132,161.485992,47.816628,60.409748,62.858269,59.8139,23.096981,138.574005,38.427113,37.759708,128.649658,52.463093,161.976257,99.785484,311.3526,273.744019,123.169998,18.8307,50.889519
01/11/2022,174.069733,137.309998,165.362,48.09026,60.669472,63.886383,60.34605,23.581196,140.017502,38.19088,37.98262,126.591713,53.128265,162.140839,101.500793,312.05603,277.910156,126.32,18.7453,50.625011
01/12/2022,174.517136,137.470001,165.207001,47.748222,61.131195,64.048218,60.10416,23.697407,141.647995,37.580616,37.788788,127.27771,52.966728,163.060486,98.750542,315.31543,279.728394,127.150002,18.823584,50.49276
01/13/2022,171.196411,132.740005,161.214005,47.650494,61.227394,64.5242,59.504284,24.230043,139.130997,37.718418,37.507721,128.39241,52.206524,162.857178,98.271416,301.97049,265.50174,124.800003,19.072666,50.558884
01/14/2022,172.07135,136.880005,162.138,46.819839,61.179298,63.715034,59.368828,24.394676,139.786499,37.580616,37.236343,127.868401,52.928715,152.847412,94.754524,307.320374,269.168335,124.790001,19.343103,50.332161
01/18/2022,168.820221,131.929993,158.917496,45.207382,60.525177,62.163334,57.791721,23.610249,136.290497,35.306877,36.470684,126.658417,52.03548,146.438843,90.087708,299.840454,258.787994,115.839996,19.435617,50.473866
01/19/2022,165.270813,128.270004,156.298996,45.383286,56.985249,61.154251,56.988651,21.741186,135.651993,34.982059,35.472412,125.362686,50.952202,144.173553,91.735954,300.514099,250.435822,110.040001,19.414268,50.539989
01/20/2022,163.56073,121.889999,151.667496,44.708988,57.639362,61.363682,56.195263,20.966442,133.5065,33.781216,34.997513,124.638603,49.450813,142.944153,95.664894,298.800171,241.274384,113.629997,19.229235,50.445522
01/21/2022,161.472855,118.809998,142.643005,43.897869,55.003651,60.230843,54.840691,19.998014,130.091995,32.915031,33.786022,123.238052,49.450813,140.446533,94.735367,293.281921,233.521637,111.629997,18.937452,50.218803
01/24/2022,160.687393,116.529999,144.544006,43.536293,56.658184,59.688225,55.053555,19.746227,130.371994,33.928856,34.522602,122.733101,49.355789,140.320679,93.987907,293.618774,233.501648,110.540001,18.7453,50.029865
01/25/2022,158.858017,111.129997,139.985992,44.396267,56.773617,61.030491,54.289192,19.349169,126.735497,33.712315,33.902325,129.669113,48.462555,141.850235,94.90786,285.81189,223.031464,109.919998,18.844933,49.97319
01/26/2022,158.768524,110.709999,138.872498,44.855576,56.677422,61.639751,53.5345,19.28138,129.240005,33.505608,34.144623,127.916046,49.118229,143.195831,95.990707,293.955597,227.507263,110.029999,17.257917,48.197205
01/27/2022,158.301239,102.599998,139.637497,44.435364,56.148361,61.068573,52.847542,18.932747,129.121002,32.846127,34.125237,126.25827,45.659332,140.669205,96.929825,297.056519,219.235001,102.970001,17.165401,48.357792
01/28/2022,169.347153,105.239998,143.977997,44.826256,56.583767,61.582634,53.805416,19.020355,133.289505,33.210323,35.181656,128.144699,45.355247,141.927673,98.232506,305.398376,228.186615,106.839996,17.941118,49.97319
01/31/2022,173.771469,114.25,149.573502,45.090111,57.338478,61.991978,53.863468,19.760141,135.698502,34.027287,35.598412,127.258667,46.391022,143.854141,98.946587,308.09314,244.631256,111.660004,18.147501,50.284931
02/01/2022,173.602463,116.779999,151.193497,45.871906,58.722103,63.362801,53.5732,20.110567,137.878494,35.356091,36.305916,129.126038,46.514557,146.322678,100.307167,305.893707,246.149826,112.559998,17.378901,50.256588
02/02/2022,174.825333,122.760002,150.612503,45.823048,59.070431,63.048656,54.347244,20.081366,148.036499,35.79903,36.984348,130.764771,47.046684,145.151337,100.278206,310.550079,252.184174,112.25,17.464298,50.823391
02/03/2022,171.902313,120.080002,138.845505,45.373516,58.799511,62.125259,53.408722,19.361044,142.650497,35.041119,36.557911,131.26973,45.877884,143.950928,98.705338,298.453461,239.256287,108.029999,17.478535,50.813946
02/04/2022,171.613632,123.599998,157.639496,47.181419,59.805794,63.40134,53.360344,17.48237,143.016006,35.188766,36.441608,130.669495,45.968853,147.687637,100.461555,303.099915,242.962799,109.120003,17.136936,50.360508
02/07/2022,170.886917,123.669998,157.935501,47.406185,60.231525,63.669987,53.379692,17.414232,138.938004,35.552952,36.334995,130.755249,46.131622,148.181366,101.494064,298.15625,247.048996,109.75,17.030186,50.067657
02/08/2022,174.042633,128.229996,161.413498,48.256393,61.557098,64.399185,53.544178,17.248755,139.212997,41.074883,36.829285,130.545639,46.734837,150.969376,102.623055,301.732697,250.845428,109.769997,17.0373,49.89761
02/09/2022,175.486115,132.850006,161.189499,48.158661,61.595806,65.089996,54.463348,17.862,141.453003,42.649769,37.216961,131.279251,47.788074,151.598618,104.919647,308.320984,266.800507,111.459999,17.435835,50.539989
02/10/2022,171.344833,125.769997,159.003494,47.933899,61.411968,64.763779,53.089428,17.59918,138.602493,41.911545,36.935898,128.743347,46.782711,150.969376,103.800293,299.572968,257.998749,109.910004,17.257917,50.105442
02/11/2022,167.880524,113.18,153.293503,46.829613,60.308933,64.427971,52.150909,17.083275,134.130005,41.065044,36.179928,127.943031,45.605007,149.004211,100.905434,292.301117,239.266281,107.790001,17.172516,50.369953
02/14/2022,168.119431,114.269997,155.167007,46.340988,59.476814,63.765934,51.454269,16.995667,135.300003,40.316975,35.385185,125.493896,45.557133,147.619888,98.975533,292.261475,242.443298,107.110001,17.115585,50.322716
02/15/2022,172.011826,121.470001,156.510498,46.702572,60.21217,64.284042,52.5089,17.59918,136.425507,41.389862,36.218689,125.291405,46.380562,149.778656,99.805382,297.680725,264.702484,108.459999,17.321966,50.407734
02/16/2022,171.772919,117.690002,158.100494,46.595074,60.473415,64.236069,52.489552,17.531042,137.487503,41.626091,36.722672,124.558594,46.179493,150.049698,97.605293,297.333252,264.862305,106.519997,17.0373,50.445522
02/17/2022,168.119431,112.370003,154.652496,45.021709,55.490406,62.086872,53.960224,17.073542,132.308502,41.163471,35.297958,120.499214,45.547558,146.593719,92.78051,288.626709,244.841049,104.809998,16.909203,50.61557
02/18/2022,166.546555,113.830002,152.601501,44.914211,54.551861,61.539978,55.353497,17.560244,130.467499,41.350487,35.08474,119.90139,43.125118,147.281052,92.076088,285.846924,236.199127,104.230003,16.987484,50.851734
02/22/2022,163.579971,115.650002,150.197495,44.523312,53.835857,61.300114,54.473026,16.830191,129.402496,40.04137,34.105858,119.486778,42.789997,147.019684,91.429565,285.638458,233.681473,102.68,16.902084,50.917862
02/23/2022,159.349121,109.760002,144.826996,43.761063,51.620106,60.657272,52.673386,16.499231,127.584999,39.94294,33.47588,117.702965,42.751701,143.941254,90.271622,278.242371,223.660858,101.309998,16.731285,50.454967
02/24/2022,162.007095,116.610001,151.358002,42.60791,50.797672,58.21064,52.953972,16.693913,132.673492,39.500004,33.466187,117.606537,44.733696,139.933456,88.592606,292.458771,237.258133,101.989998,16.532017,49.68034
02/25/2022,164.10759,121.059998,153.788498,43.995602,52.607037,59.467537,54.221462,17.355827,134.519501,40.35775,33.388657,119.737473,45.681606,143.244247,91.23658,295.159058,241.34433,104.089996,17.015951,51.125687
02/28/2022,164.376373,123.339996,153.563004,43.19426,51.426594,56.82901,53.960224,17.09301,134.891006,40.812321,33.301426,118.12722,45.672031,137.271301,87.560097,296.628387,243.622208,102.529999,16.859385,50.700584
03/01/2022,162.465027,113.830002,151.141998,41.503624,48.93993,56.214958,52.847542,16.25588,134.167999,39.547436,33.020363,117.00872,44.829445,132.092148,84.559074,292.816162,234.550674,100.860001,16.745514,50.643906
03/02/2022,165.809891,118.279999,152.052505,42.177921,50.449341,57.145641,54.327896,17.618649,134.751495,40.832085,35.191349,119.428925,46.792286,134.831772,85.282799,298.018219,242.014954,101.739998,16.9519,51.144581
03/03/2022,165.481369,111.980003,147.898499,41.726192,50.662209,55.284275,54.250492,17.131947,134.307999,40.90126,35.491798,121.424873,45.89225,133.873383,84.703835,293.779144,236.958817,100.230003,17.015951,51.635811
03/04/2022,162.43515,108.410004,145.641006,40.213875,49.268906,54.296032,54.676212,16.401892,132.121994,38.49007,35.230118,122.090179,46.026302,130.107635,83.333595,287.762939,229.184784,98.470001,16.987484,52.060913
03/07/2022,158.582596,102.949997,137.453003,37.650791,48.388409,53.298187,53.786064,15.545294,126.4645,36.177704,34.561375,121.55986,45.652878,125.083397,80.525558,276.892181,213.356873,95.82,16.773985,51.654705
03/08/2022,156.730957,105.529999,136.014496,37.896297,49.085064,52.645756,52.634686,15.603699,127.278503,36.800262,34.776104,121.183815,45.48053,124.202454,80.390465,273.85434,214.975632,97.419998,16.368334,50.303825
03/09/2022,162.216156,111.050003,139.279007,40.302258,50.488049,53.681973,54.105354,15.934657,133.865997,38.618538,35.186035,121.704491,45.605007,129.178284,84.337135,286.412781,229.964172,98.339996,16.553368,50.143227
03/10/2022,157.806107,106.459999,146.817505,39.938904,48.378735,52.655354,52.934624,15.89572,132.682007,38.341839,35.283646,119.90139,44.676243,127.648758,82.851112,283.523865,226.406891,100.18,16.503551,50.284931
03/11/2022,154.033157,104.290001,145.524506,39.605022,48.378735,51.964535,52.915268,15.613433,130.475494,38.055264,35.420284,119.525345,43.881531,124.773605,82.194946,278.043793,220.831161,97.309998,16.503551,50.105442
03/14/2022,149.941666,102.25,141.852997,40.459381,48.891548,52.031696,52.53793,15.321409,126.740997,37.472229,33.282768,119.506065,42.512329,126.012726,81.75106,274.440063,213.137039,94.790001,16.290051,49.595314
03/15/2022,154.391525,109.330002,147.366501,40.75399,48.910904,52.876022,53.795738,15.632899,129.660507,37.590816,34.024555,121.145248,42.9049,128.248932,83.304642,285.072571,229.554489,98.099998,16.432384,49.840931
03/16/2022,158.871277,115.370003,153.104004,42.030617,50.226803,54.497517,53.998928,16.139071,133.690506,38.974285,34.951786,122.495163,44.647522,133.979874,88.544357,292.260193,244.772858,102.75,16.503551,49.585873
03/17/2022,159.896637,111.690002,157.238998,42.256485,50.807346,54.967655,54.347244,16.139071,134.600494,38.638298,33.663422,123.382248,45.135838,135.673981,90.570755,293.084198,247.470795,104.620003,16.503551,49.463062
03/18/2022,163.241501,113.459999,161.250504,42.128826,50.604153,55.025223,54.153736,16.411627,136.801498,39.873535,36.201111,124.153618,45.432659,135.62558,91.497108,298.25647,264.327881,106.120003,16.524899,47.989372
03/21/2022,164.635208,115.919998,161.491501,42.069901,50.488049,54.670223,54.182758,16.041731,136.4785,38.974285,36.640331,123.51725,45.37521,135.189957,89.364563,296.995667,267.135742,104.449997,16.482201,48.272774
03/22/2022,168.059708,114.779999,164.889008,43.385811,50.981506,55.16914,54.347244,16.635509,140.277496,39.428856,37.313789,124.442894,46.332691,138.065109,90.918144,301.860229,265.037323,105.730003,16.517782,48.17831
03/23/2022,169.443466,113.919998,163.408005,42.315407,50.052639,54.065758,52.712086,16.236412,138.503494,37.333885,36.825775,123.710083,46.217796,135.315796,89.142624,297.323303,256.144165,104.150002,16.517782,48.149971
03/24/2022,173.286057,120.529999,163.649506,42.295765,50.352585,54.132919,52.731434,16.382423,141.311996,37.699516,37.606602,124.626106,49.425369,136.196747,88.901382,301.899963,281.284943,107.370003,16.603186,48.17831
03/25/2022,173.933136,119.669998,164.773499,42.943897,51.029892,54.439953,53.18618,16.031996,141.5215,38.154087,38.885204,126.650978,49.626438,137.387451,89.142624,301.482971,276.708466,106.290001,16.966133,48.442818
03/28/2022,174.809174,120.239998,168.990494,42.767132,50.807346,53.653187,53.350666,16.226679,141.949997,38.648182,37.821331,126.766678,49.320045,136.370987,88.071518,308.452209,281.974396,105.029999,16.987484,48.338905
03/29/2022,178.154037,123.230003,169.315002,42.659111,51.029892,54.180893,53.863468,17.277956,143.25,39.824131,38.768082,127.219856,50.028584,136.671082,88.621552,313.128143,286.341064,105.800003,17.072884,48.414482
03/30/2022,176.969406,119.220001,166.300995,42.22702,50.159069,52.741699,54.231136,16.810722,142.644501,39.48814,37.909172,127.403069,49.243446,136.051529,87.106552,311.589325,276.688446,105.190002,17.179634,48.754559
03/31/2022,173.823639,109.339996,162.997498,40.479019,48.020737,51.235348,53.95055,16.460295,139.649506,38.934761,35.430046,125.368553,47.452953,131.966324,84.337135,306.079468,272.65152,102.709999,16.816681,48.121624
04/01/2022,173.524963,108.190002,163.559998,40.164772,47.846569,50.208721,53.853798,16.207209,140.699997,38.302311,34.746822,125.493896,46.064598,130.988556,83.941505,307.181458,266.915894,102.919998,17.065767,49.23634
04/04/2022,177.636368,110.529999,168.346497,40.096035,47.904621,50.659664,54.05698,16.216944,143.642502,38.341839,35.761894,125.609612,47.108261,131.569397,84.221344,312.691284,273.390991,105.040001,17.208099,49.557533
04/05/2022,174.271591,106.82,164.054993,39.418434,47.372456,49.489117,53.501694,15.399282,141.063004,36.38522,35.137234,124.278984,46.083748,130.038284,82.291435,308.63089,259.111908,101.099998,17.001717,49.859821
04/06/2022,171.056152,103.669998,158.755997,38.986347,46.637104,48.481686,52.9659,14.980719,137.175995,36.009708,34.073357,124.761086,45.518833,128.2341,80.216774,297.333252,243.88353,99.370003,17.101351,50.256588
04/07/2022,171.364746,103.720001,157.7845,38.681911,46.211369,48.001949,53.219189,14.562153,136.464996,36.553215,39.099934,123.951141,45.537983,127.843994,80.216774,299.189697,241.89505,98.199997,16.887852,50.361767
04/08/2022,169.323975,101,154.460495,38.956882,46.77256,48.817497,52.878223,14.64976,134.010498,37.452469,37.704208,123.160477,45.020943,130.18457,81.114189,294.821533,231.013367,98.269997,17.179634,51.184078
04/11/2022,165.003525,97.370003,151.121994,38.878319,46.511318,48.500874,51.514381,14.873643,129.796494,37.768692,37.27475,121.849136,44.590076,129.706696,81.075584,283.196259,219.002548,92.830002,18.4963,51.537865
04/12/2022,166.904938,95.099998,150.787506,38.46587,46.104935,48.299385,50.481754,14.951515,128.374496,37.304237,36.981937,121.473091,44.523048,128.282837,80.988747,280.019379,214.875702,90.830002,18.430346,51.317944
04/13/2022,169.632568,97.739998,155.541,38.122166,46.77256,48.117088,50.803234,15.097527,130.285995,37.748924,37.030739,121.627357,45.011364,124.14785,81.18174,285.539154,221.860352,91.790001,18.56225,51.767345
04/14/2022,164.545593,93.059998,151.706497,36.89463,45.756607,48.865471,49.848541,15.068325,127.252998,37.748924,36.572006,122.032333,43.728333,122.997063,81.789658,277.805511,212.417587,89.139999,18.67695,51.470932
04/18/2022,164.326599,93.889999,152.785004,38.151623,44.711624,50.189529,49.790092,15.253273,127.960999,37.976212,37.509003,121.656281,44.657097,125.279121,83.449387,278.49054,217.663574,88.480003,18.600483,51.050217
04/19/2022,166.646103,96.93,158.115494,38.858681,45.011574,50.774803,50.491501,15.720507,130.531006,40.219406,37.762764,124.529671,45.89225,127.87326,85.794228,283.235931,221.810394,89.32,18.62916,51.39444
04/20/2022,166.476852,94.019997,153.998001,38.947063,45.495361,50.947502,51.650764,15.623165,128.245499,40.753029,38.436234,133.371628,46.064598,128.321869,87.434654,284.288269,214.655884,89.07,18.57181,52.025513
04/21/2022,165.670517,89.849998,148.296005,38.210545,44.653572,50.496555,51.416962,15.282474,124.9375,38.717358,37.372353,134.846893,45.48053,127.327126,85.794228,278.778442,201.675797,88.150002,19.317354,52.599216
04/22/2022,161.061356,88.139999,144.350006,36.884815,42.776478,49.153305,50.033634,14.727633,119.613998,37.412945,35.908302,133.304123,44.561344,123.669975,81.770355,272.047516,195.0009,85.599998,18.657833,49.635075
04/25/2022,162.146454,90.690002,146.074005,36.619667,42.93129,49.057362,50.59866,14.884413,123.25,37.857628,36.11327,134.123718,45.059242,123.630959,82.069504,278.689087,198.86795,87.580002,18.648275,48.076508
04/26/2022,156.093842,85.160004,139.391006,35.794765,41.857281,48.19384,49.585518,14.41407,119.505997,36.05912,35.469086,131.31781,43.584713,119.973816,79.483429,268.265045,187.736465,84.239998,18.44755,47.244637
04/27/2022,155.864883,84.910004,138.167007,35.598358,41.301392,47.589382,48.036575,14.551253,115.0205,35.891125,35.57645,130.228256,43.297466,118.413445,79.329018,281.171021,184.009308,85.449997,18.227709,46.336266
04/28/2022,162.90303,89.639999,144.596497,36.148293,42.383911,47.992355,49.322491,14.32588,119.411499,36.622391,36.679371,130.883926,44.848591,120.285896,81.168449,287.534637,197.668869,87.300003,18.56225,46.2789
04/29/2022,156.940002,85.519997,124.281502,35.038609,41.018574,46.732204,47.715096,13.875134,114.966499,36.019592,35.75214,127.480217,41.736767,116.404449,78.433632,275.512238,185.328308,86.050003,18.026983,44.270927
05/02/2022,157.248627,89.839996,124.5,35.490341,41.642727,47.216877,48.572376,13.982923,117.156998,36.217228,36.171833,128.280518,43.048523,117.467453,79.766983,282.411987,195.180771,86.099998,18.275501,44.203999
05/03/2022,158.761765,91.129997,124.253502,36.462543,42.042576,48.564266,48.630821,14.267088,118.129501,38.292435,37.011219,127.779114,43.144272,119.983574,81.509079,279.741425,195.870255,86.330002,18.476225,45.102802
05/04/2022,165.272308,99.419998,125.928497,37.925758,43.690731,50.628979,50.247959,14.678638,122.574997,40.575157,38.445992,132.484528,44.561344,123.952789,84.886238,287.882111,203.184647,88.519997,19.068842,46.250214
05/05/2022,156.06398,93.870003,116.406998,36.865177,43.008064,49.737183,48.328831,14.237692,116.746498,36.93861,37.001457,131.05748,43.041386,120.851532,82.667244,275.343475,188.296021,84.93,19.068842,45.743439
