Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
12/11/2020,121.65999603271484,91.6500015258789,3116.419921875,28.030380249023438,39.180747985839844,57.18381881713867,42.80519104003906,8.974810600280762,1781.77001953125,37.478939056396484,22.513858795166016,113.11383056640625,48.473106384277344,115.93618774414062,61.844600677490234,211.4872283935547,130.01895141601562,94.68000030517578,28.2851619720459,57.04598617553711
12/14/2020,121.03384399414062,94.77999877929688,3156.969970703125,27.686988830566406,38.78154373168945,56.999446868896484,42.727928161621094,8.865360260009766,1760.06005859375,35.70641326904297,22.611278533935547,112.44025421142578,49.19440460205078,114.71438598632812,60.43815612792969,212.41943359375,132.9713592529297,93.37000274658203,27.86557960510254,56.69624328613281
12/15/2020,127.09647369384766,97.12000274658203,3165.1201171875,28.099056243896484,39.13206481933594,57.901885986328125,43.191524505615234,9.104158401489258,1767.77001953125,36.38588333129883,23.0983829498291,114.62480926513672,49.389347076416016,116.67314910888672,62.459922790527344,212.3500213623047,133.4884033203125,94.1500015258789,27.8929443359375,57.23503494262695
12/16/2020,127.02690124511719,96.8499984741211,3240.9599609375,28.17754554748535,39.385215759277344,57.979515075683594,43.191524505615234,8.994709014892578,1763.0,36.09046173095703,23.36141586303711,114.27892303466797,49.827972412109375,117.01254272460938,62.733402252197266,217.4571990966797,132.30943298339844,95.11000061035156,27.628429412841797,56.63007354736328
12/17/2020,127.91144561767578,96.83999633789062,3236.080078125,28.28546905517578,39.34627151489258,58.270626068115234,43.2880973815918,9.03450870513916,1747.9000244140625,35.834434509277344,23.595226287841797,114.27892303466797,49.36985778808594,116.0428466796875,63.163143157958984,217.59603881835938,133.2960968017578,97.0199966430664,27.017301559448242,56.72460174560547
12/18/2020,125.88395690917969,95.91999816894531,3201.64990234375,28.128490447998047,39.716270446777344,57.309967041015625,43.88690948486328,8.905159950256348,1731.010009765625,35.174659729003906,23.82903480529785,114.55198669433594,46.26048278808594,115.4707260131836,62.6845588684082,216.77293395996094,132.60418701171875,98.70999908447266,26.816631317138672,57.14996337890625
12/21/2020,127.4443359375,93.2300033569336,3206.179931640625,29.178279876708984,40.32968521118164,59.41566467285156,43.34605026245117,8.885260581970215,1739.3699951171875,35.04664993286133,23.380901336669922,112.31282806396484,45.18828201293945,119.80524444580078,66.24951934814453,220.73968505859375,133.20616149902344,99.4000015258789,26.460899353027344,56.233070373535156
12/22/2020,131.07196044921875,93.16000366210938,3206.52001953125,28.65829086303711,39.219696044921875,57.50403594970703,43.16254425048828,8.745962142944336,1723.5,35.77534866333008,23.536773681640625,112.51307678222656,45.003082275390625,117.98223876953125,65.08724212646484,222.07847595214844,132.66664123535156,97.45999908447266,25.90450096130371,55.76044845581055
12/23/2020,130.15762329101562,91.55000305175781,3185.27001953125,29.482423782348633,39.901268005371094,58.97899627685547,42.86314010620117,8.94495964050293,1732.3800048828125,36.97671890258789,23.585481643676758,112.77704620361328,45.392974853515625,121.27918243408203,66.62065887451172,219.18275451660156,129.97897338867188,97.45999908447266,26.223745346069336,55.732086181640625
12/24/2020,131.16140747070312,91.80999755859375,3172.68994140625,29.394123077392578,39.95969009399414,58.77522277832031,43.01766586303711,8.815610885620117,1738.8499755859375,36.54343795776367,23.63419532775879,113.49612426757812,45.88033676147461,120.745849609375,66.50344848632812,220.8983612060547,129.82411193847656,96.83999633789062,26.16901969909668,55.61865997314453
